Date,Price,Open,High,Low,Change %
"Jan 03, 2012",1604.14,1566.2,1607.45,1565.85,2.42%
"Jan 02, 2012",1566.27,1566.61,1569.61,1565.37,0.13%
"Dec 30, 2011",1564.3,1545.89,1581.26,1544.75,1.14%
"Dec 29, 2011",1546.7,1556.39,1561.51,1522.64,-0.41%
"Dec 28, 2011",1553,1593.75,1593.81,1550.1,-2.50%
"Dec 27, 2011",1592.9,1607.51,1607.79,1589.75,-0.80%
"Dec 26, 2011",1605.82,1607.51,1612.15,1597.86,-0.05%
"Dec 23, 2011",1606.6,1606.75,1614.31,1603.15,0.12%
"Dec 22, 2011",1604.7,1615.35,1617.36,1599.15,-0.65%
"Dec 21, 2011",1615.15,1615.26,1642.36,1606.4,-0.03%
"Dec 20, 2011",1615.65,1594.26,1619.12,1592.35,1.35%
"Dec 19, 2011",1594.1,1599.35,1608.5,1583.44,-0.24%
"Dec 16, 2011",1597.95,1570.24,1600.95,1568.86,1.73%
"Dec 15, 2011",1570.7,1574.49,1594.26,1561.07,-0.28%
"Dec 14, 2011",1575.1,1632.11,1641.89,1564.85,-3.49%
"Dec 13, 2011",1632.1,1666.25,1678.3,1622.75,-2.05%
"Dec 12, 2011",1666.3,1711.64,1715.05,1657.9,-2.62%
"Dec 09, 2011",1711.1,1708.29,1724.3,1703.54,0.13%
"Dec 08, 2011",1708.8,1742,1754.7,1704.51,-1.91%
"Dec 07, 2011",1742.1,1728.46,1743.26,1720.65,0.80%
"Dec 06, 2011",1728.2,1722.5,1733.46,1702.85,0.38%
"Dec 05, 2011",1721.64,1746.15,1755.3,1718.44,-1.35%
"Dec 02, 2011",1745.25,1745.16,1762.61,1738.15,0.00%
"Dec 01, 2011",1745.25,1746.85,1754.86,1734.1,-0.03%
"Nov 30, 2011",1745.7,1714.99,1750.23,1701,1.69%
"Nov 29, 2011",1716.75,1712.05,1720.76,1704.11,0.26%
"Nov 28, 2011",1712.3,1680.8,1720.49,1680.8,1.91%
"Nov 25, 2011",1680.13,1694.85,1697.9,1672.09,-0.86%
"Nov 24, 2011",1694.75,1692.39,1702.23,1687.69,0.09%
"Nov 23, 2011",1693.3,1700.66,1710.77,1677.94,-0.35%
"Nov 22, 2011",1699.2,1679.3,1705.8,1671.55,1.09%
"Nov 21, 2011",1680.85,1723.3,1726.64,1666.54,-2.45%
"Nov 18, 2011",1723.05,1722.29,1737.79,1711.34,0.23%
"Nov 17, 2011",1719.1,1762.19,1767.16,1710.05,-2.45%
"Nov 16, 2011",1762.35,1781.94,1784.14,1754.25,-1.07%
"Nov 15, 2011",1781.4,1780.39,1785.85,1760.54,0.02%
"Nov 14, 2011",1781,1788.14,1796.16,1773.59,-0.45%
"Nov 11, 2011",1788.99,1759.64,1789.41,1746.05,1.69%
"Nov 10, 2011",1759.2,1770.71,1775.85,1736.55,-0.74%
"Nov 09, 2011",1772.24,1785.2,1799.64,1764.14,-0.71%
"Nov 08, 2011",1785,1794.89,1803.1,1777.1,-0.60%
"Nov 07, 2011",1795.86,1753.95,1798.69,1752.89,2.38%
"Nov 04, 2011",1754.15,1763.26,1764.9,1750,-0.51%
"Nov 03, 2011",1763.15,1736.5,1767.9,1722.84,1.51%
"Nov 02, 2011",1737,1720.9,1745.89,1715.74,0.97%
"Nov 01, 2011",1720.3,1716.05,1725.29,1683.74,0.29%
"Oct 31, 2011",1715.25,1744.15,1746.5,1706.59,-1.59%
"Oct 28, 2011",1742.95,1744.7,1752.85,1733,-0.09%
"Oct 27, 2011",1744.45,1725.24,1750.11,1705.74,1.08%
"Oct 26, 2011",1725.75,1707.19,1728.5,1696.7,1.20%
"Oct 25, 2011",1705.35,1654.4,1710.8,1645.24,3.19%
"Oct 24, 2011",1652.68,1641.99,1662.09,1635.6,0.71%
"Oct 21, 2011",1641.02,1618.99,1648.59,1611.44,1.35%
"Oct 20, 2011",1619.1,1643.44,1645,1603.99,-1.38%
"Oct 19, 2011",1641.8,1654.75,1665.39,1639.4,-0.81%
"Oct 18, 2011",1655.15,1671.2,1677.22,1627.2,-0.93%
"Oct 17, 2011",1670.65,1683.29,1696.1,1666.44,-0.55%
"Oct 14, 2011",1679.95,1667.3,1684.26,1661.5,0.79%
"Oct 13, 2011",1666.7,1674.89,1684.39,1653.19,-0.63%
"Oct 12, 2011",1677.2,1662.29,1692.1,1660.39,0.85%
"Oct 11, 2011",1663.1,1676.45,1685.22,1654.46,-0.74%
"Oct 10, 2011",1675.44,1654.14,1678.1,1638.09,2.20%
"Oct 07, 2011",1639.45,1644.2,1666.55,1625.95,-0.68%
"Oct 06, 2011",1650.63,1641.49,1655.65,1632.24,0.59%
"Oct 05, 2011",1640.9,1624.69,1646.7,1597.25,1.02%
"Oct 04, 2011",1624.3,1660.65,1678.86,1596,-2.21%
"Oct 03, 2011",1660.95,1618.35,1664.46,1618.35,2.29%
"Sep 30, 2011",1623.75,1615.99,1640.49,1607.19,0.57%
"Sep 29, 2011",1614.55,1606.94,1634.09,1583.3,0.36%
"Sep 28, 2011",1608.8,1650.25,1668.85,1598.7,-2.49%
"Sep 27, 2011",1649.95,1624.79,1677.19,1614.91,1.39%
"Sep 26, 2011",1627.35,1657.29,1662.99,1534.99,-1.77%
"Sep 23, 2011",1656.59,1737.63,1756.01,1629.99,-4.56%
"Sep 22, 2011",1735.83,1779.34,1786.19,1721.84,-2.58%
"Sep 21, 2011",1781.79,1803.54,1816.76,1778.8,-1.22%
"Sep 20, 2011",1803.75,1778.34,1811.4,1770.24,1.41%
"Sep 19, 2011",1778.75,1818.5,1828.47,1770.7,-1.83%
"Sep 16, 2011",1811.95,1788.45,1822.2,1763.05,1.27%
"Sep 15, 2011",1789.14,1820.6,1826.49,1772.54,-1.68%
"Sep 14, 2011",1819.7,1833.64,1844.89,1808.29,-0.77%
"Sep 13, 2011",1833.8,1813.75,1843.7,1799.25,1.11%
